Temps;Déplacement;Charge
(sec);(mm);(N)
10,48000;-38,10313;2861,93769
10,50000;-38,10140;2868,14608
10,52000;-38,09972;2874,20563
10,54000;-38,09805;2880,85770
10,56000;-38,09643;2887,05993
10,58000;-38,09476;2892,68121
10,60000;-38,09309;2898,59921
10,62000;-38,09147;2905,04582
10,64000;-38,08974;2910,47618
10,66000;-38,08806;2916,41280
10,68000;-38,08645;2923,37909
10,70000;-38,08478;2929,06146
10,72000;-38,08310;2934,76339
10,74000;-38,08149;2940,41503
10,76000;-38,07975;2946,21717
10,78000;-38,07808;2952,71520
10,80000;-38,07647;2959,47865
10,82000;-38,07473;2965,48475
10,84000;-38,07300;2971,97532
10,86000;-38,07138;2978,68159
10,88000;-38,06971;2984,59530
10,90000;-38,06798;2990,41867
10,92000;-38,06642;2996,62556
10,94000;-38,06475;3001,56195
10,96000;-38,06307;3007,17186
10,98000;-38,06140;3013,34802
11,00000;-38,05967;3019,24851
11,02000;-38,05793;3022,46660
11,04000;-38,05632;3025,45149
11,06000;-38,05470;3030,68869
11,08000;-38,05303;3037,66448
11,10000;-38,05135;3045,08656
11,12000;-38,04968;3052,32033
11,14000;-38,04801;3058,75055
11,16000;-38,04633;3065,07517
11,18000;-38,04472;3070,52918
11,20000;-38,04304;3076,06645
11,22000;-38,04137;3082,61178
11,24000;-38,03969;3089,08261
11,26000;-38,03802;3095,57654
11,28000;-38,03628;3101,79517
11,30000;-38,03473;3108,14418
11,32000;-38,03306;3114,35685
11,34000;-38,03138;3120,71610
11,36000;-38,02971;3127,09399
11,38000;-38,02803;3133,45790
11,40000;-38,02630;3140,24873
11,42000;-38,02469;3146,69311
11,44000;-38,02301;3152,73143
11,46000;-38,02140;3158,76938
11,48000;-38,01973;3165,03346
11,50000;-38,01805;3170,60389
11,52000;-38,01632;3176,34009
11,54000;-38,01470;3182,90591
11,56000;-38,01303;3188,86265
11,58000;-38,01136;3194,67559
11,60000;-38,00974;3201,05217
11,62000;-38,00807;3207,38666
11,64000;-38,00639;3213,71704
11,66000;-38,00472;3219,69315
11,68000;-38,00310;3226,48585
11,70000;-38,00143;3232,63519
11,72000;-37,99970;3237,90908
11,74000;-37,99802;3244,10461
11,76000;-37,99635;3250,95616
11,78000;-37,99467;3257,22992
11,80000;-37,99306;3263,34648
11,82000;-37,99139;3269,76702
11,84000;-37,98965;3275,94802
11,86000;-37,98798;3282,15919
11,88000;-37,98630;3288,38751
11,90000;-37,98469;3294,68735
11,92000;-37,98307;3300,93652
11,94000;-37,98140;3306,47901
11,96000;-37,97967;3312,20590
11,98000;-37,97799;3319,49666
12,00000;-37,97632;3326,53746
12,02000;-37,97464;3332,52922
12,04000;-37,97297;3338,57872
12,06000;-37,97135;3344,39538
12,08000;-37,96968;3350,08167
12,10000;-37,96801;3356,41690
12,12000;-37,96633;3362,70481
12,14000;-37,96466;3368,97746
12,16000;-37,96298;3375,15213
12,18000;-37,96143;3381,08651
12,20000;-37,95976;3386,40995
12,22000;-37,95808;3392,29554
12,24000;-37,95641;3398,77345
12,26000;-37,95474;3405,14034
12,28000;-37,95300;3411,54002
