Temps;Déplacement;Charge
(sec);(mm);(N)
12,36000;0,90234;2797,66880
12,38000;0,90396;2800,54528
12,40000;0,90563;2803,29864
12,42000;0,90731;2805,88530
12,44000;0,90898;2809,20919
12,46000;0,91059;2812,10952
12,48000;0,91233;2815,28309
12,50000;0,91394;2818,75599
12,52000;0,91562;2822,50363
12,54000;0,91735;2825,90985
12,56000;0,91902;2829,54816
12,58000;0,92064;2833,19931
12,60000;0,92231;2836,31291
12,62000;0,92399;2838,88616
12,64000;0,92560;2842,37619
12,66000;0,92734;2845,57845
12,68000;0,92901;2849,00665
12,70000;0,93068;2852,09827
12,72000;0,93236;2855,10775
12,74000;0,93403;2858,69986
12,76000;0,93565;2861,83637
12,78000;0,93738;2864,84584
12,80000;0,93905;2868,19395
12,82000;0,94079;2871,05739
12,84000;0,94240;2874,08996
12,86000;0,94408;2876,66433
12,88000;0,94563;2879,75576
12,90000;0,94730;2881,97137
12,92000;0,94898;2884,96502
12,94000;0,95065;2888,61617
12,96000;0,95233;2892,00395
12,98000;0,95400;2895,02703
13,00000;0,95562;2897,53582
13,02000;0,95723;2900,20574
13,04000;0,95890;2903,58569
13,06000;0,96064;2907,38214
13,08000;0,96237;2911,18305
13,10000;0,96405;2914,61479
13,12000;0,96572;2917,96047
13,14000;0,96727;2921,73252
13,16000;0,96895;2924,67624
13,18000;0,97062;2927,64883
13,20000;0,97230;2930,94832
13,22000;0,97397;2934,59538
13,24000;0,97564;2938,01688
13,26000;0,97726;2940,93639
13,28000;0,97887;2943,86428
13,30000;0,98055;2947,04065
13,32000;0,98228;2950,34517
13,34000;0,98396;2954,28801
13,36000;0,98569;2958,40316
13,38000;0,98736;2962,27466
13,40000;0,98904;2965,79506
13,42000;0,99071;2968,78684
13,44000;0,99239;2971,73820
13,46000;0,99400;2974,78531
13,48000;0,99567;2977,75269
13,50000;0,99735;2980,90857
13,52000;0,99902;2984,23171
13,54000;1,00070;2987,99127
13,56000;1,00231;2991,04620
13,58000;1,00399;2993,68072
13,60000;1,00566;2997,05379
13,62000;1,00733;3001,00017
13,64000;1,00895;3004,54255
13,66000;1,01068;3006,99193
13,68000;1,01236;3010,64122
13,70000;1,01403;3014,18956
13,72000;1,01564;3017,19997
13,74000;1,01732;3019,99860
13,76000;1,01893;3023,23923
13,78000;1,02061;3025,88455
13,80000;1,02228;3028,47121
13,82000;1,02395;3032,02327
13,84000;1,02563;3035,35741
13,86000;1,02730;3038,69527
13,88000;1,02892;3041,90777
13,90000;1,03059;3045,19199
13,92000;1,03227;3048,08505
13,94000;1,03400;3051,44638
13,96000;1,03567;3054,45679
13,98000;1,03741;3057,71865
14,00000;1,03902;3061,07942
14,02000;1,04064;3063,21979
14,04000;1,04231;3065,86307
14,06000;1,04404;3068,07514
14,08000;1,04572;3071,46553
14,10000;1,04739;3074,74006
14,12000;1,04907;3077,75680
14,14000;1,05062;3080,42560
14,16000;1,05229;3083,16853
14,18000;1,05397;3086,13032
14,20000;1,05564;3090,71783
14,22000;1,05732;3096,12490
14,24000;1,05899;3100,79623
14,26000;1,06067;3105,72851
14,28000;1,06228;3111,38257
14,30000;1,06395;3116,85149
14,32000;1,06563;3121,93502
14,34000;1,06730;3127,37077
14,36000;1,06898;3132,86260
14,38000;1,07059;3139,04546
14,40000;1,07226;3144,99550
14,42000;1,07394;3151,36798
14,44000;1,07561;3157,49459
14,46000;1,07729;3163,23712
14,48000;1,07896;3169,30152
14,50000;1,08058;3175,64569
14,52000;1,08225;3181,95261
14,54000;1,08398;3188,31541
14,56000;1,08566;3194,74451
14,58000;1,08727;3201,11662
14,60000;1,08895;3207,95365
14,62000;1,09068;3214,93298
14,64000;1,09229;3221,50849
14,66000;1,09397;3228,08512
14,68000;1,09570;3234,89532
14,70000;1,09732;3241,53677
14,72000;1,09899;3248,53063
14,74000;1,10066;3255,21231
14,76000;1,10228;3261,87871
14,78000;1,10389;3268,66396
14,80000;1,10563;3275,69917
14,82000;1,10730;3283,42989
14,84000;1,10898;3290,84843
14,86000;1,11065;3297,86539
14,88000;1,11226;3304,88384
14,90000;1,11394;3312,06135
14,92000;1,11561;3318,32357
14,94000;1,11729;3325,04623
14,96000;1,11902;3332,36940
14,98000;1,12069;3339,56443
15,00000;1,12231;3346,96695
15,02000;1,12392;3354,11988
15,04000;1,12560;3360,17311
15,06000;1,12727;3368,02043
15,08000;1,12895;3375,09625
15,10000;1,13068;3381,78799
15,12000;1,13235;3389,46246
15,14000;1,13397;3397,35746
15,16000;1,13564;3403,98774
15,18000;1,13732;3411,29266
15,20000;1,13905;3418,68848
15,22000;1,14072;3425,86339
15,24000;1,14240;3433,25846
15,26000;1,14401;3439,90028
15,28000;1,14569;3447,28008
15,30000;1,14730;3453,89917
15,32000;1,14897;3461,30021
15,34000;1,15065;3468,47996
15,36000;1,15232;3476,35001
15,38000;1,15400;3483,84529
15,40000;1,15561;3490,32059
15,42000;1,15735;3496,97396
15,44000;1,15896;3504,42156
15,46000;1,16063;3511,47763
15,48000;1,16231;3518,36756
15,50000;1,16404;3525,78796
15,52000;1,16566;3533,56414
15,54000;1,16733;3540,53937
15,56000;1,16900;3547,29183
15,58000;1,17062;3553,93924
15,60000;1,17229;3561,00984
15,62000;1,17397;3568,44626
15,64000;1,17558;3576,16059
15,66000;1,17731;3582,96111
15,68000;1,17899;3590,06785
15,70000;1,18066;3597,03153
15,72000;1,18240;3604,19601
15,74000;1,18407;3611,02559
15,76000;1,18563;3618,42588
15,78000;1,18730;3625,01293
15,80000;1,18903;3632,32419
15,82000;1,19071;3639,70995
15,84000;1,19238;3646,94893
15,86000;1,19412;3653,86754
15,88000;1,19567;3660,32533
15,90000;1,19728;3666,43183
15,92000;1,19896;3673,08520
15,94000;1,20063;3680,21950
15,96000;1,20237;3687,68498
15,98000;1,20404;3695,48425
16,00000;1,20571;3701,79713
16,02000;1,20733;3708,19494
16,04000;1,20900;3714,87699
16,06000;1,21068;3721,62983
16,08000;1,21235;3728,54173
16,10000;1,21409;3735,66598
16,12000;1,21576;3742,87330
16,14000;1,21737;3749,47265
16,16000;1,21905;3755,81831
16,18000;1,22066;3762,62218
16,20000;1,22234;3769,57208
16,22000;1,22401;3776,41246
16,24000;1,22574;3783,10271
16,26000;1,22736;3790,74253
16,28000;1,22903;3797,75763
16,30000;1,23071;3803,89579
16,32000;1,23238;3810,13379
16,34000;1,23400;3817,34893
16,36000;1,23567;3824,03471
16,38000;1,23734;3830,98647
16,40000;1,23902;3838,05819
16,42000;1,24069;3844,54988
16,44000;1,24237;3851,10155
16,46000;1,24398;3857,77429
16,48000;1,24565;3864,42728
16,50000;1,24733;3870,98268
16,52000;1,24894;3878,60835
16,54000;1,25068;3886,03024
16,56000;1,25235;3892,86093
16,58000;1,25396;3899,29824
16,60000;1,25564;3905,11267
16,62000;1,25731;3911,07500
16,64000;1,25893;3917,99696
16,66000;1,26060;3924,38062
16,68000;1,26234;3931,37112
16,70000;1,26401;3938,18244
16,72000;1,26568;3944,75758
16,74000;1,26736;3951,47949
16,76000;1,26897;3957,61803
16,78000;1,27059;3963,77221
16,80000;1,27232;3970,79475
16,82000;1,27399;3977,98307
16,84000;1,27573;3985,19188
16,86000;1,27740;3992,16227
16,88000;1,27902;3998,93858
16,90000;1,28063;4005,40233
16,92000;1,28231;4011,38030
16,94000;1,28398;4017,79562
16,96000;1,28559;4024,48922
16,98000;1,28727;4031,23908
17,00000;1,28906;4038,01948
17,02000;1,29056;4045,13367
17,04000;1,29223;4051,24202
17,06000;1,29384;4057,80822
17,08000;1,29552;4065,04273
17,10000;1,29731;4073,44960
17,12000;1,29905;4081,44817
17,14000;1,30066;4088,85926
17,16000;1,30227;4094,69642
17,18000;1,30395;4100,48217
17,20000;1,30556;4106,03434
17,22000;1,30724;4112,25073
17,24000;1,30891;4118,61464
17,26000;1,31059;4125,40659
17,28000;1,31226;4132,84041
17,30000;1,31393;4139,68861
17,32000;1,31561;4145,46728
17,34000;1,31728;4151,53354
17,36000;1,31884;4158,35045
